filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
H3K4me3-human_KOPT-K1_ENCFF849YBL-flat80-peaklist.text	H3K4me3	KOPT-K1	480	445	516	71	6.22432117638	5.7768246342	4.9618108636	1.82579893718	2.46735158769
H3K4me3-human_KOPT-K1_ENCFF948TGE-flat80-peaklist.text	H3K4me3	KOPT-K1	98	25	145	120	7.0173129203	6.55795750465	4.94516767199	1.51514880527	2.93348952963
H3K4me3-human_KOPT-K1_ENCFF948TGE-flat80-peaklist.text	H3K4me3	KOPT-K1	241	201	294	93	9.01108885391	8.55173343826	6.88639480582	3.08849620833	3.67213702386
H3K4me3-human_KOPT-K1_ENCFF948TGE-flat80-peaklist.text	H3K4me3	KOPT-K1	480	449	509	60	6.89068536271	6.43132994706	5.43032728245	2.35666762055	2.68883061055
H3K4me3-human_LNCaP_clone_FGC_ENCFF313NEK-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	240	157	321	164	26.0418902803	25.7213595707	21.3412686796	9.40556052475	19.0587817722
H3K4me3-human_LNCaP_clone_FGC_ENCFF313NEK-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	376	354	421	67	19.2213774597	18.9008467501	17.7204961591	11.9672033393	6.31475191547
H3K4me3-human_LNCaP_clone_FGC_ENCFF313NEK-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	608	546	664	118	9.04800238521	8.72747167561	8.04427173374	5.80135658915	3.13125124758
H3K4me3-human_LNCaP_clone_FGC_ENCFF313NEK-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	787	745	867	122	5.54338103757	5.22285032797	4.31126527723	2.24075730471	3.67573737794
H3K4me3-human_LNCaP_clone_FGC_ENCFF654UWD-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	242	85	334	249	22.7644563168	22.4022501571	17.0099899434	6.90430546826	16.0632406887
H3K4me3-human_LNCaP_clone_FGC_ENCFF654UWD-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	377	338	419	81	18.2625707102	17.9003645506	15.7231339394	10.2423790069	8.0337207095
H3K4me3-human_LNCaP_clone_FGC_ENCFF654UWD-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	607	551	638	87	8.71385920805	8.3516530484	8.01134935147	6.24395034569	1.98105738171
H3K4me3-human_LNCaP_clone_FGC_ENCFF654UWD-flat80-peaklist.text	H3K4me3	LNCaP_clone_FGC	769	725	829	104	5.54179761157	5.17959145192	4.52651821256	2.15336266499	3.00519154682
H3K4me3-human_Loucy_ENCFF924WRC-flat80-peaklist.text	H3K4me3	Loucy	242	185	301	116	1.62046780624	1.131378266	1.23565513684	0.632539397362	1.36248485975
H3K4me3-human_mammary_epithelial_cell_ENCFF151WKG-flat80-peaklist.text	H3K4me3	mammary_epithelial_cell	263	160	443	283	7.99425287356	7.54043557169	5.89146920239	0.35632183908	3.77872011692
H3K4me3-human_mammary_epithelial_cell_ENCFF245RXM-flat80-peaklist.text	H3K4me3	mammary_epithelial_cell	264	160	470	310	7.99749373434	7.51578947368	5.60388108535	0.625313283208	4.73883092094
H3K4me3-human_MCF-7_ENCFF208WNN-flat80-peaklist.text	H3K4me3	MCF-7	241	75	330	255	7.70680018631	7.53328365161	5.88864306785	2.29991460953	6.70968437199
H3K4me3-human_MCF-7_ENCFF208WNN-flat80-peaklist.text	H3K4me3	MCF-7	390	348	423	75	7.18343424934	7.00991771464	6.0334248523	3.89978264245	3.9327364979
H3K4me3-human_MCF-7_ENCFF208WNN-flat80-peaklist.text	H3K4me3	MCF-7	602	535	653	118	4.87626145009	4.70274491539	4.3118206761	2.14147647881	2.38121644276
H3K4me3-human_MCF-7_ENCFF326DNJ-flat80-peaklist.text	H3K4me3	MCF-7	104	30	138	108	6.35661764706	6.07596988796	4.99180543777	2.17568277311	5.2886982518
H3K4me3-human_MCF-7_ENCFF326DNJ-flat80-peaklist.text	H3K4me3	MCF-7	242	179	311	132	9.50472689076	9.22407913165	7.90518510036	4.42857142857	8.18083393162
H3K4me3-human_MCF-7_ENCFF326DNJ-flat80-peaklist.text	H3K4me3	MCF-7	395	355	421	66	8.48590686275	8.20525910364	7.53020872528	5.17660189076	4.9127165768
H3K4me3-human_MCF-7_ENCFF326DNJ-flat80-peaklist.text	H3K4me3	MCF-7	556	-1	662	663	5.07571778711	4.79507002801	4.44744299589	2.80147058824	3.51159951145
H3K4me3-human_MCF-7_ENCFF597CDV-flat80-peaklist.text	H3K4me3	MCF-7	105	25	147	122	19.9953742641	19.8834041211	14.2139312259	6.14930613961	22.0808490167
H3K4me3-human_MCF-7_ENCFF597CDV-flat80-peaklist.text	H3K4me3	MCF-7	272	178	307	129	25.1514718251	25.0395016821	21.1520214142	12.5622371741	16.3034833124
H3K4me3-human_MCF-7_ENCFF597CDV-flat80-peaklist.text	H3K4me3	MCF-7	389	335	417	82	23.2498317914	23.1378616484	19.5590873165	10.2974768713	17.9818300152
H3K4me3-human_MCF-7_ENCFF597CDV-flat80-peaklist.text	H3K4me3	MCF-7	596	551	721	170	8.77169890664	8.65972876367	6.7967573124	3.01103868797	7.74350473297
H3K4me3-human_MCF-7_ENCFF603ODT-flat80-peaklist.text	H3K4me3	MCF-7	104	30	136	106	6.19740462557	6.01344872462	4.83353210609	2.31377506755	6.43575852264
H3K4me3-human_MCF-7_ENCFF603ODT-flat80-peaklist.text	H3K4me3	MCF-7	242	185	312	127	9.6462407972	9.46228489626	8.1106218898	4.71880964775	8.67349788833
H3K4me3-human_MCF-7_ENCFF603ODT-flat80-peaklist.text	H3K4me3	MCF-7	390	359	419	60	8.19150492055	8.00754901961	7.36872851563	5.20585756426	5.2436205011
H3K4me3-human_MCF-7_ENCFF603ODT-flat80-peaklist.text	H3K4me3	MCF-7	576	556	665	109	5.07538236534	4.89142646439	4.43327541797	2.72845864009	4.28988233314
H3K4me3-human_MCF-7_ENCFF728VNK-flat80-peaklist.text	H3K4me3	MCF-7	105	27	148	121	42.4730333219	41.9235994504	30.8999205951	13.160769495	25.8482741952
H3K4me3-human_MCF-7_ENCFF728VNK-flat80-peaklist.text	H3K4me3	MCF-7	270	183	310	127	52.1361731364	51.5867392649	45.0311324502	26.7267949158	19.5341969814
H3K4me3-human_MCF-7_ENCFF728VNK-flat80-peaklist.text	H3K4me3	MCF-7	388	339	416	77	45.5452421848	44.9958083133	39.2216561407	22.9805221573	18.0663576974
H3K4me3-human_MCF-7_ENCFF728VNK-flat80-peaklist.text	H3K4me3	MCF-7	595	552	782	230	17.6540020611	17.1045681896	13.7405833374	7.34795602886	9.64871726134
H3K4me3-human_MCF-7_ENCFF773NWZ-flat80-peaklist.text	H3K4me3	MCF-7	108	75	131	56	6.2482533768	6.05457382394	5.37252714927	2.55104021115	3.84742314355
H3K4me3-human_MCF-7_ENCFF773NWZ-flat80-peaklist.text	H3K4me3	MCF-7	241	174	302	128	8.25065983543	8.05698028256	6.98855322432	4.54005589194	3.96752256844
H3K4me3-human_MCF-7_ENCFF773NWZ-flat80-peaklist.text	H3K4me3	MCF-7	390	351	420	69	7.72729389846	7.5336143456	6.56501763258	4.30247632355	4.11661749056
H3K4me3-human_MCF-7_ENCFF773NWZ-flat80-peaklist.text	H3K4me3	MCF-7	580	541	653	112	5.20315168452	5.00947213166	4.46537598597	2.49270299643	3.06395457352
H3K4me3-human_MM.1S_ENCFF180XGZ-flat80-peaklist.text	H3K4me3	MM.1S	268	176	301	125	1.46174718025	1.30642618997	1.13347332147	0.63483365255	1.41104724984
H3K4me3-human_MM.1S_ENCFF719TTA-flat80-peaklist.text	H3K4me3	MM.1S	268	178	311	133	1.46174718025	1.29095552245	1.11153029278	0.544841100943	1.38413739851
H3K4me3-human_NB4_ENCFF575FYQ-flat80-peaklist.text	H3K4me3	NB4	97	17	134	117	4.10477835348	3.78908923431	2.73467794659	0.42233736327	2.91464031671
H3K4me3-human_NB4_ENCFF575FYQ-flat80-peaklist.text	H3K4me3	NB4	221	169	296	127	3.71433506045	3.39864594128	2.86976827864	0.548301669545	2.69607798451
H3K4me3-human_NB4_ENCFF575FYQ-flat80-peaklist.text	H3K4me3	NB4	399	374	417	43	1.86839378238	1.55270466321	1.48777673104	0.344617156016	1.44043960662
H3K4me3-human_NCI-H929_ENCFF132MXC-flat80-peaklist.text	H3K4me3	NCI-H929	243	75	310	235	1.94883815338	1.82416461916	1.47647536727	0.834334925244	4.30512109139
H3K4me3-human_NCI-H929_ENCFF132MXC-flat80-peaklist.text	H3K4me3	NCI-H929	369	314	416	102	1.90386224477	1.77918871055	1.70171425136	1.1149038649	2.86693413152
H3K4me3-human_NCI-H929_ENCFF359RZT-flat80-peaklist.text	H3K4me3	NCI-H929	120	53	151	98	1.49265105528	1.38277965851	1.30335792827	0.717351261499	2.44877330365
H3K4me3-human_NCI-H929_ENCFF359RZT-flat80-peaklist.text	H3K4me3	NCI-H929	246	200	303	103	2.04719533262	1.93732393585	1.77874997434	1.31634465207	2.45626140747
H3K4me3-human_NCI-H929_ENCFF359RZT-flat80-peaklist.text	H3K4me3	NCI-H929	370	323	422	99	1.86426937351	1.75439797674	1.65603519918	0.849372840133	3.10957362959
H3K4me3-human_NCI-H929_ENCFF710WHD-flat80-peaklist.text	H3K4me3	NCI-H929	234	62	317	255	3.06327756328	2.93279279279	2.41969229274	1.00021450021	3.54968327129
H3K4me3-human_NCI-H929_ENCFF710WHD-flat80-peaklist.text	H3K4me3	NCI-H929	368	321	422	101	2.63856713857	2.50808236808	2.30370496547	1.47672672673	2.42794560444
H3K4me3-human_NCI-H929_ENCFF710WHD-flat80-peaklist.text	H3K4me3	NCI-H929	522	492	611	119	1.4157014157	1.28521664522	1.19697197197	0.662805662806	1.64287601993
H3K4me3-human_NCI-H929_ENCFF862MCV-flat80-peaklist.text	H3K4me3	NCI-H929	120	60	163	103	2.89322732871	2.71747858458	2.52069115376	1.2384377465	3.4199698025
H3K4me3-human_NCI-H929_ENCFF862MCV-flat80-peaklist.text	H3K4me3	NCI-H929	237	168	273	105	3.1408228505	2.96507410636	2.70287513189	2.0255670417	2.70610292531
H3K4me3-human_NCI-H929_ENCFF862MCV-flat80-peaklist.text	H3K4me3	NCI-H929	370	329	419	90	2.66543847995	2.48968973582	2.31189038332	1.53220962898	2.41684478385
H3K4me3-human_NCI-H929_ENCFF862MCV-flat80-peaklist.text	H3K4me3	NCI-H929	568	517	612	95	1.41440749505	1.23865875092	1.25262968181	0.73311502747	1.41374858417
H3K4me3-human_neural_progenitor_cell_ENCFF072UWX-flat80-peaklist.text	H3K4me3	neural_progenitor_cell	241	48	444	396	1.28300316782	1.16779366596	0.908417845121	0.290637157873	3.0517371009
H3K4me3-human_neural_progenitor_cell_ENCFF575AVH-flat80-peaklist.text	H3K4me3	neural_progenitor_cell	242	49	439	390	1.31629644865	1.21540175511	0.941833128007	0.289558480735	3.15894129369
H3K4me3-human_neural_progenitor_cell_ENCFF685MTQ-flat80-peaklist.text	H3K4me3	neural_progenitor_cell	239	41	443	402	3.46654846906	3.37785067605	2.38002221436	0.417263871761	11.3122975382
H3K4me3-human_neural_progenitor_cell_ENCFF755PXB-flat80-peaklist.text	H3K4me3	neural_progenitor_cell	241	43	444	401	3.57460010214	3.53169031261	2.37723627482	0.394268118552	12.9895122864
H3K4me3-human_neuroepithelial_stem_cell_ENCFF206KNV-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	53	23	128	105	4.18280599827	3.97068163618	3.41181685803	1.28061552956	3.2523465976
H3K4me3-human_neuroepithelial_stem_cell_ENCFF206KNV-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	242	178	306	128	9.20042396169	8.98829959959	6.8280256568	2.47661929811	8.61602593781
H3K4me3-human_neuroepithelial_stem_cell_ENCFF206KNV-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	409	353	437	84	4.90621025359	4.6940858915	3.88495397845	1.77364371516	4.55450219736
H3K4me3-human_neuroepithelial_stem_cell_ENCFF530EVD-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	56	25	128	103	4.03669448712	3.76486530573	3.39940888143	1.26942020493	2.63117416384
H3K4me3-human_neuroepithelial_stem_cell_ENCFF530EVD-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	242	179	304	125	9.6635414852	9.39171230382	7.01103705396	2.546877722	7.81629795148
H3K4me3-human_neuroepithelial_stem_cell_ENCFF530EVD-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	407	353	439	86	4.78167017722	4.50984099583	3.85306131439	1.75232408976	3.75485397738
H3K4me3-human_neuroepithelial_stem_cell_ENCFF958MPB-flat80-peaklist.text	H3K4me3	neuroepithelial_stem_cell	212	79	348	269	1.63161170901	1.43145445313	1.11319026203	0.494246236506	1.45903143482
H3K4me3-human_NT2-D1_ENCFF310LIM-flat80-peaklist.text	H3K4me3	NT2-D1	275	25	428	403	22.5621009994	22.2035838507	14.2941657262	1.90564874741	22.4066392799
H3K4me3-human_NT2-D1_ENCFF310LIM-flat80-peaklist.text	H3K4me3	NT2-D1	607	580	627	47	4.31638268833	3.95786553956	3.66088712044	2.19579095672	2.81979454795
H3K4me3-human_NT2-D1_ENCFF310LIM-flat80-peaklist.text	H3K4me3	NT2-D1	758	696	807	111	3.59437326641	3.23585611764	2.63532605619	1.05602518382	3.34363806861
H3K4me3-human_NT2-D1_ENCFF417RKU-flat80-peaklist.text	H3K4me3	NT2-D1	270	24	428	404	23.1533923304	22.8634352373	14.4801022351	1.9644006436	22.2363663364
H3K4me3-human_NT2-D1_ENCFF417RKU-flat80-peaklist.text	H3K4me3	NT2-D1	609	583	648	65	4.15701260392	3.86705551086	3.37807885777	2.41143738268	2.29669400541
H3K4me3-human_NT2-D1_ENCFF417RKU-flat80-peaklist.text	H3K4me3	NT2-D1	754	696	811	115	3.62107803701	3.33112094395	2.75760118734	1.1427326361	2.58783766707
H3K4me3-human_NT2-D1_ENCFF704VQF-flat80-peaklist.text	H3K4me3	NT2-D1	276	30	439	409	14.8078381795	14.5676485461	9.88519146633	1.12515802781	15.9757258919
H3K4me3-human_NT2-D1_ENCFF704VQF-flat80-peaklist.text	H3K4me3	NT2-D1	762	687	809	122	2.65795757831	2.41776794494	2.00941714432	0.731212248911	2.46223324848
H3K4me3-human_NT2-D1_ENCFF801BBA-flat80-peaklist.text	H3K4me3	NT2-D1	206	29	434	405	15.267453294	15.0195195954	9.8125297113	1.20087090884	13.6056341869
H3K4me3-human_NT2-D1_ENCFF801BBA-flat80-peaklist.text	H3K4me3	NT2-D1	762	600	809	209	2.81668773704	2.56875403849	1.96776901518	0.923022896474	1.9231051529
H3K4me3-human_OCI-LY1_ENCFF161BYG-flat80-peaklist.text	H3K4me3	OCI-LY1	98	67	143	76	2.00083535985	1.80772095268	1.60259123082	0.585206705155	2.54487122295
H3K4me3-human_OCI-LY1_ENCFF161BYG-flat80-peaklist.text	H3K4me3	OCI-LY1	269	183	299	116	2.79633926748	2.60322486031	2.34131566083	1.30448866695	2.22699788417
H3K4me3-human_OCI-LY1_ENCFF344SGS-flat80-peaklist.text	H3K4me3	OCI-LY1	116	64	138	74	9.33182565789	8.91861019737	7.76540570175	3.47676809211	3.28055066612
H3K4me3-human_OCI-LY1_ENCFF344SGS-flat80-peaklist.text	H3K4me3	OCI-LY1	261	178	297	119	14.3573190789	13.9441036184	11.66996642	5.97717927632	4.4232388973
H3K4me3-human_OCI-LY1_ENCFF344SGS-flat80-peaklist.text	H3K4me3	OCI-LY1	390	345	423	78	9.72368421053	9.31046875	8.0661850433	3.82791940789	3.33966487627
H3K4me3-human_OCI-LY3_ENCFF210IZT-flat80-peaklist.text	H3K4me3	OCI-LY3	241	75	303	228	2.13105590062	1.86804968944	1.41986085872	0.410507246377	2.50329857923
H3K4me3-human_OCI-LY7_ENCFF135RHY-flat80-peaklist.text	H3K4me3	OCI-LY7	264	173	313	140	4.35481099656	3.94630584192	3.40007149066	1.35194730813	1.83945967611
H3K4me3-human_osteoblast_ENCFF179JXS-flat80-peaklist.text	H3K4me3	osteoblast	223	178	265	87	1.41273802097	1.13493895375	1.11242684847	0.499376169682	1.53708465525
H3K4me3-human_Panc1_ENCFF284UHE-flat80-peaklist.text	H3K4me3	Panc1	112	30	154	124	10.1214285714	9.81819387755	7.43667755102	2.96530612245	6.5582332314
H3K4me3-human_Panc1_ENCFF284UHE-flat80-peaklist.text	H3K4me3	Panc1	242	171	295	124	11.6071428571	11.3039081633	9.06755102041	4.9806122449	5.13347243009
H3K4me3-human_Panc1_ENCFF284UHE-flat80-peaklist.text	H3K4me3	Panc1	387	348	430	82	6.34591836735	6.04268367347	5.20666338825	2.58673469388	3.77212813069
H3K4me3-human_Panc1_ENCFF506OZD-flat80-peaklist.text	H3K4me3	Panc1	107	34	145	111	8.18352695471	7.60653439499	5.48402274041	1.84642996998	6.31361230399
H3K4me3-human_Panc1_ENCFF506OZD-flat80-peaklist.text	H3K4me3	Panc1	217	170	300	130	9.16264195275	8.58564939303	7.83830365159	3.22412217726	4.65515955356
H3K4me3-human_Panc1_ENCFF506OZD-flat80-peaklist.text	H3K4me3	Panc1	391	348	418	70	7.76895966584	7.19196710612	6.07211024928	3.19161989296	4.02826139026
H3K4me3-human_Panc1_ENCFF556ETU-flat80-peaklist.text	H3K4me3	Panc1	95	35	147	112	8.16854741897	7.81460984394	6.07966514039	2.67535014006	8.71109783197
H3K4me3-human_Panc1_ENCFF556ETU-flat80-peaklist.text	H3K4me3	Panc1	218	168	291	123	8.88091236495	8.52697478992	7.17830067511	4.02464985994	7.29114355374
H3K4me3-human_Panc1_ENCFF556ETU-flat80-peaklist.text	H3K4me3	Panc1	386	343	409	66	4.99163665466	4.63769907963	4.31427974175	2.943777511	3.20974900996
H3K4me3-human_Panc1_ENCFF556ETU-flat80-peaklist.text	H3K4me3	Panc1	576	554	619	65	2.82048819528	2.46655062025	2.35751027684	1.5293917567	1.65183605275
H3K4me3-human_Panc1_ENCFF667RJK-flat80-peaklist.text	H3K4me3	Panc1	101	61	148	87	3.71263448031	3.53568773895	2.66002146027	0.719258468925	4.84287836325
H3K4me3-human_Panc1_ENCFF667RJK-flat80-peaklist.text	H3K4me3	Panc1	230	173	300	127	3.76562638926	3.58867964791	3.06931987419	1.30030230284	3.23172346136
H3K4me3-human_Panc1_ENCFF667RJK-flat80-peaklist.text	H3K4me3	Panc1	388	351	419	68	2.89837289944	2.72142615809	2.25948562129	1.21192317951	2.4087874456
H3K4me3-human_PC-3_ENCFF046JKY-flat80-peaklist.text	H3K4me3	PC-3	99	64	140	76	1.67318370524	1.47055228334	1.24530476011	0.479657498703	2.40822064158
H3K4me3-human_PC-3_ENCFF046JKY-flat80-peaklist.text	H3K4me3	PC-3	242	182	311	129	2.48943954333	2.28680812143	2.06528471917	0.940646081993	2.82119225566
H3K4me3-human_PC-3_ENCFF046JKY-flat80-peaklist.text	H3K4me3	PC-3	387	348	419	71	1.79570576025	1.59307433835	1.45009928357	0.646581473793	1.73432106919
H3K4me3-human_PC-3_ENCFF068OPO-flat80-peaklist.text	H3K4me3	PC-3	95	31	134	103	1.60182926829	1.39910922587	1.26680754956	0.598992576882	1.4674666434
H3K4me3-human_PC-3_ENCFF068OPO-flat80-peaklist.text	H3K4me3	PC-3	213	182	307	125	2.57054612937	2.36782608696	2.19094918278	1.08032873807	2.31295390851
H3K4me3-human_PC-3_ENCFF068OPO-flat80-peaklist.text	H3K4me3	PC-3	387	349	418	69	1.83936903499	1.63664899258	1.51725950614	0.828525980912	1.81713589161
H3K4me3-human_PC-3_ENCFF125FLF-flat80-peaklist.text	H3K4me3	PC-3	105	27	142	115	2.98323412698	2.85485515873	2.34944324713	0.97068452381	3.70072330435
H3K4me3-human_PC-3_ENCFF125FLF-flat80-peaklist.text	H3K4me3	PC-3	242	185	307	122	4.99742063492	4.86904166667	4.05397228675	1.91845238095	5.29759133284
H3K4me3-human_PC-3_ENCFF125FLF-flat80-peaklist.text	H3K4me3	PC-3	391	347	421	74	3.35416666667	3.22578769841	2.88418253968	1.77053571429	3.40507480308
H3K4me3-human_PC-9_ENCFF719LXS-flat80-peaklist.text	H3K4me3	PC-9	246	75	597	522	5.53290695823	5.36109942602	3.74503198542	0.771243564567	17.2300287409
H3K4me3-human_PC-9_ENCFF821YWD-flat80-peaklist.text	H3K4me3	PC-9	245	92	322	230	5.28383715631	5.07769823789	4.43342237755	2.25427236822	8.37111487607
H3K4me3-human_PC-9_ENCFF821YWD-flat80-peaklist.text	H3K4me3	PC-9	368	326	438	112	5.03105184349	4.82491292507	4.37841465384	2.5350708535	8.583983905
H3K4me3-human_Peyer's_patch_ENCFF118JMY-flat80-peaklist.text	H3K4me3	Peyer's_patch	226	47	442	395	1.70860338035	1.18731969331	1.24498755505	0.369286652264	2.6374669856
H3K4me3-human_Peyer's_patch_ENCFF510JKD-flat80-peaklist.text	H3K4me3	Peyer's_patch	226	54	447	393	1.65750069439	1.15695970002	1.21897414324	0.348896127398	2.52300702898
H3K4me3-human_radial_glial_cell_ENCFF639BZH-flat80-peaklist.text	H3K4me3	radial_glial_cell	102	69	139	70	1.91340058803	1.74847800286	1.33887651428	0.384774633831	2.98108764708
H3K4me3-human_radial_glial_cell_ENCFF639BZH-flat80-peaklist.text	H3K4me3	radial_glial_cell	242	178	312	134	2.98521835298	2.82029576781	2.16525503736	0.522125266366	4.54393139028
H3K4me3-human_retinal_pigment_epithelial_cell_ENCFF568MUU-flat80-peaklist.text	H3K4me3	retinal_pigment_epithelial_cell	264	163	419	256	4.20934699104	3.86485915493	3.01732082152	0.54844216816	3.5463352048
H3K4me3-human_retinal_pigment_epithelial_cell_ENCFF646ADI-flat80-peaklist.text	H3K4me3	retinal_pigment_epithelial_cell	240	157	423	266	7.78977272727	7.46465909091	5.75412126887	0.940340909091	6.22487479961
H3K4me3-human_SK-N-MC_ENCFF446DOB-flat80-peaklist.text	H3K4me3	SK-N-MC	104	75	140	65	1.93538812785	1.68252739726	1.42669849177	0.424885844749	1.8077971735
H3K4me3-human_SK-N-MC_ENCFF446DOB-flat80-peaklist.text	H3K4me3	SK-N-MC	219	166	307	141	1.94178082192	1.68892009132	1.46064698694	0.632420091324	1.49269140561
H3K4me3-human_SK-N-MC_ENCFF746GYO-flat80-peaklist.text	H3K4me3	SK-N-MC	111	76	129	53	4.822971549	4.55246575342	3.888742536	1.7968914647	3.07276779829
H3K4me3-human_SK-N-MC_ENCFF746GYO-flat80-peaklist.text	H3K4me3	SK-N-MC	242	170	295	125	6.93256059009	6.66205479452	5.31863532206	2.80584826133	3.58109474784
H3K4me3-human_SK-N-MC_ENCFF746GYO-flat80-peaklist.text	H3K4me3	SK-N-MC	398	343	423	80	4.65068493151	4.38017913593	3.61963860594	1.59694415174	3.00340691661
H3K4me3-human_SK-N-SH_ENCFF396UPA-flat80-peaklist.text	H3K4me3	SK-N-SH	96	24	147	123	10.9481383481	10.4842086562	8.60996335835	3.59965979966	5.71618225609
H3K4me3-human_SK-N-SH_ENCFF396UPA-flat80-peaklist.text	H3K4me3	SK-N-SH	273	173	303	130	13.2398790399	12.7759493479	11.5684286005	5.66813456813	6.82058605127
H3K4me3-human_SK-N-SH_ENCFF396UPA-flat80-peaklist.text	H3K4me3	SK-N-SH	386	366	420	54	7.44025704026	6.97632734833	6.40917578736	3.28809298809	3.15882676483
H3K4me3-human_SK-N-SH_ENCFF442NIB-flat80-peaklist.text	H3K4me3	SK-N-SH	94	34	137	103	14.5542510121	14.1062186235	11.7890260044	5.16093117409	5.05111195111
H3K4me3-human_SK-N-SH_ENCFF442NIB-flat80-peaklist.text	H3K4me3	SK-N-SH	270	166	305	139	19.8008097166	19.3527773279	16.7556593407	5.695951417	8.18533264943
H3K4me3-human_SK-N-SH_ENCFF885LPB-flat80-peaklist.text	H3K4me3	SK-N-SH	117	33	146	113	2.78613998614	2.20410999811	2.28980183717	1.16722736723	1.52786174157
H3K4me3-human_SK-N-SH_ENCFF896SGQ-flat80-peaklist.text	H3K4me3	SK-N-SH	78	30	141	111	17.1923076923	16.8561900452	13.9825226244	6.43393665158	5.07204796889
H3K4me3-human_SK-N-SH_ENCFF896SGQ-flat80-peaklist.text	H3K4me3	SK-N-SH	270	162	305	143	23.3457013575	23.0095837104	18.4438285571	6.76176470588	10.5534051948
H3K4me3-human_SK-N-SH_ENCFF896SGQ-flat80-peaklist.text	H3K4me3	SK-N-SH	676	634	705	71	3.0592760181	2.72315837104	2.36254399196	1.01787330317	1.35781413494
H3K4me3-human_skeletal_muscle_cell_ENCFF508OGB-flat80-peaklist.text	H3K4me3	skeletal_muscle_cell	289	76	421	345	4.10869565217	3.74618012422	2.91399041396	0.621894409938	2.50423480005
H3K4me3-human_skeletal_muscle_cell_ENCFF640UPI-flat80-peaklist.text	H3K4me3	skeletal_muscle_cell	210	158	420	262	5.68530020704	5.34465838509	3.77963299719	0.747412008282	3.17912822342
H3K4me3-human_skeletal_muscle_myoblast_ENCFF243TLD-flat80-peaklist.text	H3K4me3	skeletal_muscle_myoblast	196	96	394	298	4.6169630643	4.4269493844	3.20851996395	1.42886456908	1.71615824883
H3K4me3-human_smooth_muscle_cell_ENCFF244PXE-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	230	75	327	252	3.19066440806	3.02337380011	2.56865236213	1.40727931489	4.93204485578
H3K4me3-human_smooth_muscle_cell_ENCFF244PXE-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	370	331	503	172	2.90824392998	2.74095332204	2.30760545896	1.38546960286	5.01226379483
H3K4me3-human_smooth_muscle_cell_ENCFF558XZA-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	242	79	339	260	2.32035683747	2.11898632037	1.58142635218	0.771796003278	5.92048798706
H3K4me3-human_smooth_muscle_cell_ENCFF558XZA-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	369	343	443	100	1.73344680493	1.53207628783	1.50716028013	0.851924410457	2.6032931624
H3K4me3-human_smooth_muscle_cell_ENCFF797MZE-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	75	42	129	87	2.32368054848	2.19492149476	2.07863097938	1.14984556902	2.34805154789
H3K4me3-human_smooth_muscle_cell_ENCFF797MZE-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	243	194	314	120	3.19061195398	3.06185290025	2.87775383216	2.23633710077	2.48334608617
H3K4me3-human_smooth_muscle_cell_ENCFF797MZE-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	370	341	503	162	2.84064759189	2.71188853817	2.28164537866	1.3981264637	3.89133455218
H3K4me3-human_smooth_muscle_cell_ENCFF990SNA-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	242	109	348	239	2.4764409802	2.2847287465	1.75664354562	0.858719973919	5.04322682011
H3K4me3-human_smooth_muscle_cell_ENCFF990SNA-flat80-peaklist.text	H3K4me3	smooth_muscle_cell	369	352	443	91	1.73280678097	1.54109454727	1.53514277455	0.938774703753	2.0767735001
H3K4me3-human_spleen_ENCFF824LNY-flat80-peaklist.text	H3K4me3	spleen	233	75	568	493	3.51562266965	3.11400820283	2.5360096135	0.898806860552	5.19808105931
H3K4me3-human_spleen_ENCFF941NIX-flat80-peaklist.text	H3K4me3	spleen	233	50	558	508	3.47281746032	2.69368253968	2.55087619282	0.861259920635	5.61347422055
H3K4me3-human_stomach_ENCFF085JFA-flat80-peaklist.text	H3K4me3	stomach	233	75	582	507	2.34482954804	2.21774805425	1.71106230941	0.493360566201	4.6327574615
H3K4me3-human_stomach_ENCFF383QEP-flat80-peaklist.text	H3K4me3	stomach	247	78	636	558	2.22445418754	2.0937079456	1.56762006305	0.508522727273	3.81490128141
